3.1200e+02	9.3376e-02
3.1250e+02	9.8984e-02
3.1300e+02	1.0733e-01
3.1350e+02	1.0757e-01
3.1400e+02	1.1969e-01
3.1450e+02	1.3060e-01
3.1500e+02	1.3625e-01
3.1550e+02	1.1838e-01
3.1600e+02	1.2348e-01
3.1650e+02	1.5036e-01
3.1700e+02	1.7158e-01
3.1750e+02	1.8245e-01
3.1800e+02	1.7594e-01
3.1850e+02	1.8591e-01
3.1900e+02	2.0470e-01
3.1950e+02	1.9589e-01
3.2000e+02	2.0527e-01
3.2050e+02	2.4525e-01
3.2100e+02	2.5024e-01
3.2150e+02	2.3843e-01
3.2200e+02	2.2203e-01
3.2250e+02	2.1709e-01
3.2300e+02	2.1226e-01
3.2350e+02	2.4861e-01
3.2400e+02	2.7537e-01
3.2450e+02	2.8321e-01
3.2500e+02	2.7894e-01
3.2550e+02	3.2436e-01
3.2600e+02	3.8120e-01
3.2650e+02	4.0722e-01
3.2700e+02	3.9806e-01
3.2750e+02	3.8465e-01
3.2800e+02	3.5116e-01
3.2850e+02	3.7164e-01
3.2900e+02	4.2235e-01
3.2950e+02	4.6878e-01
3.3000e+02	4.7139e-01
3.3050e+02	4.2800e-01
3.3100e+02	4.0262e-01
3.3150e+02	4.1806e-01
3.3200e+02	4.3623e-01
3.3250e+02	4.3919e-01
3.3300e+02	4.2944e-01
3.3350e+02	4.0724e-01
3.3400e+02	4.1497e-01
3.3450e+02	4.4509e-01
3.3500e+02	4.6388e-01
3.3550e+02	4.5313e-01
3.3600e+02	4.1519e-01
3.3650e+02	3.8214e-01
3.3700e+02	3.7380e-01
3.3750e+02	4.0051e-01
3.3800e+02	4.3411e-01
3.3850e+02	4.5527e-01
3.3900e+02	4.6355e-01
3.3950e+02	4.7446e-01
3.4000e+02	5.0180e-01
3.4050e+02	5.0071e-01
3.4100e+02	4.7139e-01
3.4150e+02	4.6935e-01
3.4200e+02	4.8934e-01
3.4250e+02	5.0767e-01
3.4300e+02	5.1489e-01
3.4350e+02	4.8609e-01
3.4400e+02	4.1843e-01
3.4450e+02	4.0307e-01
3.4500e+02	4.5898e-01
3.4550e+02	4.8932e-01
3.4600e+02	4.7778e-01
3.4650e+02	4.8657e-01
3.4700e+02	4.9404e-01
3.4750e+02	4.7674e-01
3.4800e+02	4.7511e-01
3.4850e+02	4.8336e-01
3.4900e+02	4.6564e-01
3.4950e+02	4.7805e-01
3.5000e+02	5.2798e-01
3.5050e+02	5.6741e-01
3.5100e+02	5.5172e-01
3.5150e+02	5.3022e-01
3.5200e+02	5.1791e-01
3.5250e+02	4.8962e-01
3.5300e+02	5.2040e-01
3.5350e+02	5.7228e-01
3.5400e+02	6.0498e-01
3.5450e+02	6.1156e-01
3.5500e+02	6.1140e-01
3.5550e+02	5.9028e-01
3.5600e+02	5.5387e-01
3.5650e+02	5.1942e-01
3.5700e+02	4.5673e-01
3.5750e+02	4.6215e-01
3.5800e+02	4.3006e-01
3.5850e+02	3.9926e-01
3.5900e+02	4.6953e-01
3.5950e+02	5.6549e-01
3.6000e+02	5.9817e-01
3.6050e+02	5.6531e-01
3.6100e+02	5.2024e-01
3.6150e+02	5.0956e-01
3.6200e+02	5.3420e-01
3.6250e+02	5.8510e-01
3.6300e+02	6.0191e-01
3.6350e+02	5.8541e-01
3.6400e+02	6.0628e-01
3.6450e+02	6.0058e-01
3.6500e+02	6.2359e-01
3.6550e+02	6.8628e-01
3.6600e+02	7.3532e-01
3.6650e+02	7.3658e-01
3.6700e+02	7.2285e-01
3.6750e+02	7.0914e-01
3.6800e+02	6.6759e-01
3.6850e+02	6.6310e-01
3.6900e+02	6.9315e-01
3.6950e+02	7.4469e-01
3.7000e+02	7.5507e-01
3.7050e+02	6.8261e-01
3.7100e+02	6.9338e-01
3.7150e+02	7.2051e-01
3.7200e+02	6.7444e-01
3.7250e+02	6.4253e-01
3.7300e+02	6.1886e-01
3.7350e+02	5.5786e-01
3.7400e+02	5.5640e-01
3.7450e+02	5.5227e-01
3.7500e+02	5.8930e-01
3.7550e+02	6.5162e-01
3.7600e+02	6.7480e-01
3.7650e+02	6.6390e-01
3.7700e+02	7.1225e-01
3.7750e+02	7.9455e-01
3.7800e+02	8.5595e-01
3.7850e+02	8.3418e-01
3.7900e+02	7.4389e-01
3.7950e+02	6.6683e-01
3.8000e+02	7.0077e-01
3.8050e+02	7.5075e-01
3.8100e+02	7.6383e-01
3.8150e+02	6.8837e-01
3.8200e+02	5.8678e-01
3.8250e+02	5.0762e-01
3.8300e+02	4.5499e-01
3.8350e+02	4.4049e-01
3.8400e+02	5.0968e-01
3.8450e+02	6.1359e-01
3.8500e+02	6.7355e-01
3.8550e+02	6.4363e-01
3.8600e+02	6.2100e-01
3.8650e+02	6.4570e-01
3.8700e+02	6.5147e-01
3.8750e+02	6.4204e-01
3.8800e+02	6.3582e-01
3.8850e+02	6.3136e-01
3.8900e+02	6.8543e-01
3.8950e+02	7.5970e-01
3.9000e+02	7.9699e-01
3.9050e+02	8.0371e-01
3.9100e+02	8.5138e-01
3.9150e+02	8.6344e-01
3.9200e+02	7.9493e-01
3.9250e+02	6.6257e-01
3.9300e+02	4.7975e-01
3.9350e+02	3.8152e-01
3.9400e+02	4.9567e-01
3.9450e+02	6.8385e-01
3.9500e+02	8.0772e-01
3.9550e+02	8.6038e-01
3.9600e+02	7.5655e-01
3.9650e+02	5.5017e-01
3.9700e+02	4.2619e-01
3.9750e+02	6.2945e-01
3.9800e+02	8.5249e-01
3.9850e+02	1.0069e+00
3.9900e+02	1.0693e+00
3.9950e+02	1.1021e+00
4.0000e+02	1.1141e+00
4.0050e+02	1.1372e+00
4.0100e+02	1.1603e+00
4.0150e+02	1.1832e+00
4.0200e+02	1.2061e+00
4.0250e+02	1.1837e+00
4.0300e+02	1.1613e+00
4.0350e+02	1.1707e+00
4.0400e+02	1.1801e+00
4.0450e+02	1.1656e+00
4.0500e+02	1.1511e+00
4.0550e+02	1.1369e+00
4.0600e+02	1.1227e+00
4.0650e+02	1.1126e+00
4.0700e+02	1.1026e+00
4.0750e+02	1.1270e+00
4.0800e+02	1.1514e+00
4.0850e+02	1.1906e+00
4.0900e+02	1.2299e+00
4.0950e+02	1.1392e+00
4.1000e+02	1.0485e+00
4.1050e+02	1.1111e+00
4.1100e+02	1.1738e+00
4.1150e+02	1.2108e+00
4.1200e+02	1.2478e+00
4.1250e+02	1.2225e+00
4.1300e+02	1.1971e+00
4.1350e+02	1.1906e+00
4.1400e+02	1.1842e+00
4.1450e+02	1.2050e+00
4.1500e+02	1.2258e+00
4.1550e+02	1.2441e+00
4.1600e+02	1.2624e+00
4.1650e+02	1.2468e+00
4.1700e+02	1.2312e+00
4.1750e+02	1.2045e+00
4.1800e+02	1.1777e+00
4.1850e+02	1.2018e+00
4.1900e+02	1.2258e+00
4.1950e+02	1.1745e+00
4.2000e+02	1.1232e+00
4.2050e+02	1.1995e+00
4.2100e+02	1.2757e+00
4.2150e+02	1.2670e+00
4.2200e+02	1.2583e+00
4.2250e+02	1.2384e+00
4.2300e+02	1.2184e+00
4.2350e+02	1.2150e+00
4.2400e+02	1.2117e+00
4.2450e+02	1.2302e+00
4.2500e+02	1.2488e+00
4.2550e+02	1.2311e+00
4.2600e+02	1.2135e+00
4.2650e+02	1.1930e+00
4.2700e+02	1.1724e+00
4.2750e+02	1.1782e+00
4.2800e+02	1.1839e+00
4.2850e+02	1.1401e+00
4.2900e+02	1.0963e+00
4.2950e+02	9.8546e-01
4.3000e+02	8.7462e-01
4.3050e+02	8.3428e-01
4.3100e+02	7.9394e-01
4.3150e+02	1.0573e+00
4.3200e+02	1.3207e+00
4.3250e+02	1.2748e+00
4.3300e+02	1.2288e+00
4.3350e+02	1.1820e+00
4.3400e+02	1.1352e+00
4.3450e+02	1.1902e+00
4.3500e+02	1.2452e+00
4.3550e+02	1.3055e+00
4.3600e+02	1.3659e+00
4.3650e+02	1.3801e+00
4.3700e+02	1.3943e+00
4.3750e+02	1.3091e+00
4.3800e+02	1.2238e+00
4.3850e+02	1.2006e+00
4.3900e+02	1.1775e+00
4.3950e+02	1.2637e+00
4.4000e+02	1.3499e+00
4.4050e+02	1.3406e+00
4.4100e+02	1.3313e+00
4.4150e+02	1.3781e+00
4.4200e+02	1.4250e+00
4.4250e+02	1.4352e+00
4.4300e+02	1.4453e+00
4.4350e+02	1.4268e+00
4.4400e+02	1.4084e+00
4.4450e+02	1.4352e+00
4.4500e+02	1.4619e+00
4.4550e+02	1.3863e+00
4.4600e+02	1.3108e+00
4.4650e+02	1.4005e+00
4.4700e+02	1.4903e+00
4.4750e+02	1.4992e+00
4.4800e+02	1.5081e+00
4.4850e+02	1.5063e+00
4.4900e+02	1.5045e+00
4.4950e+02	1.5320e+00
4.5000e+02	1.5595e+00
4.5050e+02	1.5884e+00
4.5100e+02	1.6173e+00
4.5150e+02	1.5827e+00
4.5200e+02	1.5482e+00
4.5250e+02	1.4889e+00
4.5300e+02	1.4297e+00
4.5350e+02	1.4816e+00
4.5400e+02	1.5335e+00
4.5450e+02	1.5280e+00
4.5500e+02	1.5224e+00
4.5550e+02	1.5474e+00
4.5600e+02	1.5724e+00
4.5650e+02	1.5789e+00
4.5700e+02	1.5854e+00
4.5750e+02	1.5684e+00
4.5800e+02	1.5514e+00
4.5850e+02	1.5452e+00
4.5900e+02	1.5391e+00
4.5950e+02	1.5341e+00
4.6000e+02	1.5291e+00
4.6050e+02	1.5559e+00
4.6100e+02	1.5827e+00
4.6150e+02	1.5901e+00
4.6200e+02	1.5975e+00
4.6250e+02	1.6003e+00
4.6300e+02	1.6031e+00
4.6350e+02	1.5787e+00
4.6400e+02	1.5544e+00
4.6450e+02	1.5447e+00
4.6500e+02	1.5350e+00
4.6550e+02	1.5511e+00
4.6600e+02	1.5673e+00
4.6650e+02	1.5323e+00
4.6700e+02	1.4973e+00
4.6750e+02	1.5296e+00
4.6800e+02	1.5619e+00
4.6850e+02	1.5651e+00
4.6900e+02	1.5682e+00
4.6950e+02	1.5379e+00
4.7000e+02	1.5077e+00
4.7050e+02	1.5204e+00
4.7100e+02	1.5331e+00
4.7150e+02	1.5728e+00
4.7200e+02	1.6126e+00
4.7250e+02	1.5813e+00
4.7300e+02	1.5499e+00
4.7350e+02	1.5585e+00
4.7400e+02	1.5671e+00
4.7450e+02	1.5928e+00
4.7500e+02	1.6185e+00
4.7550e+02	1.5908e+00
4.7600e+02	1.5631e+00
4.7650e+02	1.5677e+00
4.7700e+02	1.5724e+00
4.7750e+02	1.5977e+00
4.7800e+02	1.6230e+00
4.7850e+02	1.6073e+00
4.7900e+02	1.5916e+00
4.7950e+02	1.6048e+00
4.8000e+02	1.6181e+00
4.8050e+02	1.6179e+00
4.8100e+02	1.6177e+00
4.8150e+02	1.6206e+00
4.8200e+02	1.6236e+00
4.8250e+02	1.6137e+00
4.8300e+02	1.6038e+00
4.8350e+02	1.5886e+00
4.8400e+02	1.5734e+00
4.8450e+02	1.5709e+00
4.8500e+02	1.5683e+00
4.8550e+02	1.4200e+00
4.8600e+02	1.2716e+00
4.8650e+02	1.3478e+00
4.8700e+02	1.4241e+00
4.8750e+02	1.4827e+00
4.8800e+02	1.5413e+00
4.8850e+02	1.4966e+00
4.8900e+02	1.4519e+00
4.8950e+02	1.5372e+00
4.9000e+02	1.6224e+00
4.9050e+02	1.5910e+00
4.9100e+02	1.5595e+00
4.9150e+02	1.5232e+00
4.9200e+02	1.4869e+00
4.9250e+02	1.5386e+00
4.9300e+02	1.5903e+00
4.9350e+02	1.5714e+00
4.9400e+02	1.5525e+00
4.9450e+02	1.6005e+00
4.9500e+02	1.6485e+00
4.9550e+02	1.6080e+00
4.9600e+02	1.5676e+00
4.9650e+02	1.5810e+00
4.9700e+02	1.5944e+00
4.9750e+02	1.5726e+00
4.9800e+02	1.5509e+00
4.9850e+02	1.5508e+00
4.9900e+02	1.5507e+00
4.9950e+02	1.5479e+00
5.0000e+02	1.5451e+00
5.0050e+02	1.5214e+00
5.0100e+02	1.4978e+00
5.0150e+02	1.4972e+00
5.0200e+02	1.4966e+00
5.0250e+02	1.5309e+00
5.0300e+02	1.5653e+00
5.0350e+02	1.5120e+00
5.0400e+02	1.4587e+00
5.0450e+02	1.5111e+00
5.0500e+02	1.5635e+00
5.0550e+02	1.5949e+00
5.0600e+02	1.6264e+00
5.0650e+02	1.5912e+00
5.0700e+02	1.5560e+00
5.0750e+02	1.5362e+00
5.0800e+02	1.5165e+00
5.0850e+02	1.5529e+00
5.0900e+02	1.5893e+00
5.0950e+02	1.5687e+00
5.1000e+02	1.5481e+00
5.1050e+02	1.5625e+00
5.1100e+02	1.5769e+00
5.1150e+02	1.5978e+00
5.1200e+02	1.6186e+00
5.1250e+02	1.5696e+00
5.1300e+02	1.5206e+00
5.1350e+02	1.5046e+00
5.1400e+02	1.4885e+00
5.1450e+02	1.5099e+00
5.1500e+02	1.5314e+00
5.1550e+02	1.5385e+00
5.1600e+02	1.5455e+00
5.1650e+02	1.4024e+00
5.1700e+02	1.2594e+00
5.1750e+02	1.3498e+00
5.1800e+02	1.4403e+00
5.1850e+02	1.4180e+00
5.1900e+02	1.3957e+00
5.1950e+02	1.4596e+00
5.2000e+02	1.5236e+00
5.2050e+02	1.5291e+00
5.2100e+02	1.5346e+00
5.2150e+02	1.5518e+00
5.2200e+02	1.5690e+00
5.2250e+02	1.5240e+00
5.2300e+02	1.4789e+00
5.2350e+02	1.5347e+00
5.2400e+02	1.5905e+00
5.2450e+02	1.5843e+00
5.2500e+02	1.5781e+00
5.2550e+02	1.5561e+00
5.2600e+02	1.5341e+00
5.2650e+02	1.4379e+00
5.2700e+02	1.3417e+00
5.2750e+02	1.4387e+00
5.2800e+02	1.5357e+00
5.2850e+02	1.5714e+00
5.2900e+02	1.6071e+00
5.2950e+02	1.5758e+00
5.3000e+02	1.5446e+00
5.3050e+02	1.5869e+00
5.3100e+02	1.6292e+00
5.3150e+02	1.6145e+00
5.3200e+02	1.5998e+00
5.3250e+02	1.5142e+00
5.3300e+02	1.4286e+00
5.3350e+02	1.4794e+00
5.3400e+02	1.5302e+00
5.3450e+02	1.5419e+00
5.3500e+02	1.5535e+00
5.3550e+02	1.5867e+00
5.3600e+02	1.6199e+00
5.3650e+02	1.5594e+00
5.3700e+02	1.4989e+00
5.3750e+02	1.5364e+00
5.3800e+02	1.5738e+00
5.3850e+02	1.5545e+00
5.3900e+02	1.5352e+00
5.3950e+02	1.5088e+00
5.4000e+02	1.4825e+00
5.4050e+02	1.4538e+00
5.4100e+02	1.4251e+00
5.4150e+02	1.4881e+00
5.4200e+02	1.5511e+00
5.4250e+02	1.5383e+00
5.4300e+02	1.5256e+00
5.4350e+02	1.5524e+00
5.4400e+02	1.5792e+00
5.4450e+02	1.5614e+00
5.4500e+02	1.5435e+00
5.4550e+02	1.5363e+00
5.4600e+02	1.5291e+00
5.4650e+02	1.5391e+00
5.4700e+02	1.5490e+00
5.4750e+02	1.5269e+00
5.4800e+02	1.5049e+00
5.4850e+02	1.5284e+00
5.4900e+02	1.5520e+00
5.4950e+02	1.5459e+00
5.5000e+02	1.5399e+00
5.5050e+02	1.5391e+00
5.5100e+02	1.5382e+00
5.5150e+02	1.5539e+00
5.5200e+02	1.5697e+00
5.5250e+02	1.5474e+00
5.5300e+02	1.5250e+00
5.5350e+02	1.5399e+00
5.5400e+02	1.5549e+00
5.5450e+02	1.5591e+00
5.5500e+02	1.5634e+00
5.5550e+02	1.5500e+00
5.5600e+02	1.5366e+00
5.5650e+02	1.5177e+00
5.5700e+02	1.4988e+00
5.5750e+02	1.5149e+00
5.5800e+02	1.5310e+00
5.5850e+02	1.4896e+00
5.5900e+02	1.4483e+00
5.5950e+02	1.4611e+00
5.6000e+02	1.4740e+00
5.6050e+02	1.5168e+00
5.6100e+02	1.5595e+00
5.6150e+02	1.5221e+00
5.6200e+02	1.4847e+00
5.6250e+02	1.5128e+00
5.6300e+02	1.5408e+00
5.6350e+02	1.5257e+00
5.6400e+02	1.5106e+00
5.6450e+02	1.5153e+00
5.6500e+02	1.5201e+00
5.6550e+02	1.4788e+00
5.6600e+02	1.4374e+00
5.6650e+02	1.4847e+00
5.6700e+02	1.5320e+00
5.6750e+02	1.5250e+00
5.6800e+02	1.5180e+00
5.6850e+02	1.4993e+00
5.6900e+02	1.4807e+00
5.6950e+02	1.4811e+00
5.7000e+02	1.4816e+00
5.7050e+02	1.4573e+00
5.7100e+02	1.4331e+00
5.7150e+02	1.4733e+00
5.7200e+02	1.5134e+00
5.7250e+02	1.5166e+00
5.7300e+02	1.5198e+00
5.7350e+02	1.5158e+00
5.7400e+02	1.5119e+00
5.7450e+02	1.4948e+00
5.7500e+02	1.4777e+00
5.7550e+02	1.4716e+00
5.7600e+02	1.4654e+00
5.7650e+02	1.4838e+00
5.7700e+02	1.5023e+00
5.7750e+02	1.4791e+00
5.7800e+02	1.4560e+00
5.7850e+02	1.4665e+00
5.7900e+02	1.4770e+00
5.7950e+02	1.4895e+00
5.8000e+02	1.5020e+00
5.8050e+02	1.5054e+00
5.8100e+02	1.5089e+00
5.8150e+02	1.5204e+00
5.8200e+02	1.5320e+00
5.8250e+02	1.5400e+00
5.8300e+02	1.5479e+00
5.8350e+02	1.5463e+00
5.8400e+02	1.5448e+00
5.8450e+02	1.5386e+00
5.8500e+02	1.5324e+00
5.8550e+02	1.5139e+00
5.8600e+02	1.4953e+00
5.8650e+02	1.5117e+00
5.8700e+02	1.5281e+00
5.8750e+02	1.5108e+00
5.8800e+02	1.4934e+00
5.8850e+02	1.3914e+00
5.8900e+02	1.2894e+00
5.8950e+02	1.3302e+00
5.9000e+02	1.3709e+00
5.9050e+02	1.4185e+00
5.9100e+02	1.4662e+00
5.9150e+02	1.4508e+00
5.9200e+02	1.4354e+00
5.9250e+02	1.4457e+00
5.9300e+02	1.4561e+00
5.9350e+02	1.4526e+00
5.9400e+02	1.4491e+00
5.9450e+02	1.4400e+00
5.9500e+02	1.4308e+00
5.9550e+02	1.4526e+00
5.9600e+02	1.4745e+00
5.9650e+02	1.4766e+00
5.9700e+02	1.4788e+00
5.9750e+02	1.4697e+00
5.9800e+02	1.4607e+00
5.9850e+02	1.4607e+00
5.9900e+02	1.4606e+00
5.9950e+02	1.4680e+00
6.0000e+02	1.4753e+00
6.0050e+02	1.4666e+00
6.0100e+02	1.4579e+00
6.0150e+02	1.4469e+00
6.0200e+02	1.4360e+00
6.0250e+02	1.4512e+00
6.0300e+02	1.4664e+00
6.0350e+02	1.4792e+00
6.0400e+02	1.4921e+00
6.0450e+02	1.4908e+00
6.0500e+02	1.4895e+00
6.0550e+02	1.4859e+00
6.0600e+02	1.4822e+00
6.0650e+02	1.4867e+00
6.0700e+02	1.4911e+00
6.0750e+02	1.4887e+00
6.0800e+02	1.4862e+00
6.0850e+02	1.4806e+00
6.0900e+02	1.4749e+00
6.0950e+02	1.4718e+00
6.1000e+02	1.4686e+00
6.1050e+02	1.4648e+00
6.1100e+02	1.4611e+00
6.1150e+02	1.4721e+00
6.1200e+02	1.4831e+00
6.1250e+02	1.4726e+00
6.1300e+02	1.4621e+00
6.1350e+02	1.4398e+00
6.1400e+02	1.4176e+00
6.1450e+02	1.4436e+00
6.1500e+02	1.4697e+00
6.1550e+02	1.4504e+00
6.1600e+02	1.4310e+00
6.1650e+02	1.4219e+00
6.1700e+02	1.4128e+00
6.1750e+02	1.4396e+00
6.1800e+02	1.4664e+00
6.1850e+02	1.4699e+00
6.1900e+02	1.4733e+00
6.1950e+02	1.4736e+00
6.2000e+02	1.4739e+00
6.2050e+02	1.4770e+00
6.2100e+02	1.4802e+00
6.2150e+02	1.4535e+00
6.2200e+02	1.4269e+00
6.2250e+02	1.4217e+00
6.2300e+02	1.4165e+00
6.2350e+02	1.4142e+00
6.2400e+02	1.4118e+00
6.2450e+02	1.4072e+00
6.2500e+02	1.4026e+00
6.2550e+02	1.4019e+00
6.2600e+02	1.4012e+00
6.2650e+02	1.4215e+00
6.2700e+02	1.4417e+00
6.2750e+02	1.4024e+00
6.2800e+02	1.3631e+00
6.2850e+02	1.3872e+00
6.2900e+02	1.4114e+00
6.2950e+02	1.4019e+00
6.3000e+02	1.3924e+00
6.3050e+02	1.4042e+00
6.3100e+02	1.4161e+00
6.3150e+02	1.3899e+00
6.3200e+02	1.3638e+00
6.3250e+02	1.4073e+00
6.3300e+02	1.4508e+00
6.3350e+02	1.4396e+00
6.3400e+02	1.4284e+00
6.3450e+02	1.4371e+00
6.3500e+02	1.4458e+00
6.3550e+02	1.4293e+00
6.3600e+02	1.4128e+00
6.3650e+02	1.4369e+00
6.3700e+02	1.4610e+00
6.3750e+02	1.4659e+00
6.3800e+02	1.4707e+00
6.3850e+02	1.4676e+00
6.3900e+02	1.4646e+00
6.3950e+02	1.4493e+00
6.4000e+02	1.4340e+00
6.4050e+02	1.4344e+00
6.4100e+02	1.4348e+00
6.4150e+02	1.4362e+00
6.4200e+02	1.4376e+00
6.4250e+02	1.4450e+00
6.4300e+02	1.4525e+00
6.4350e+02	1.4493e+00
6.4400e+02	1.4462e+00
6.4450e+02	1.4514e+00
6.4500e+02	1.4567e+00
6.4550e+02	1.4359e+00
6.4600e+02	1.4150e+00
6.4650e+02	1.4118e+00
6.4700e+02	1.4086e+00
6.4750e+02	1.4019e+00
6.4800e+02	1.3952e+00
6.4850e+02	1.3736e+00
6.4900e+02	1.3519e+00
6.4950e+02	1.3557e+00
6.5000e+02	1.3594e+00
6.5050e+02	1.4021e+00
6.5100e+02	1.4447e+00
6.5150e+02	1.4159e+00
6.5200e+02	1.3871e+00
6.5250e+02	1.4091e+00
6.5300e+02	1.4311e+00
6.5350e+02	1.4232e+00
6.5400e+02	1.4153e+00
6.5450e+02	1.3826e+00
6.5500e+02	1.3499e+00
6.5550e+02	1.2675e+00
6.5600e+02	1.1851e+00
6.5650e+02	1.2122e+00
6.5700e+02	1.2393e+00
6.5750e+02	1.3124e+00
6.5800e+02	1.3855e+00
6.5850e+02	1.3880e+00
6.5900e+02	1.3905e+00
6.5950e+02	1.3948e+00
6.6000e+02	1.3992e+00
6.6050e+02	1.3962e+00
6.6100e+02	1.3933e+00
6.6150e+02	1.3876e+00
6.6200e+02	1.3819e+00
6.6250e+02	1.3832e+00
6.6300e+02	1.3844e+00
6.6350e+02	1.3906e+00
6.6400e+02	1.3967e+00
6.6450e+02	1.4091e+00
6.6500e+02	1.4214e+00
6.6550e+02	1.4208e+00
6.6600e+02	1.4203e+00
6.6650e+02	1.4152e+00
6.6700e+02	1.4102e+00
6.6750e+02	1.4126e+00
6.6800e+02	1.4150e+00
6.6850e+02	1.4272e+00
6.6900e+02	1.4394e+00
6.6950e+02	1.4295e+00
6.7000e+02	1.4196e+00
6.7050e+02	1.4183e+00
6.7100e+02	1.4169e+00
6.7150e+02	1.4070e+00
6.7200e+02	1.3972e+00
6.7250e+02	1.4033e+00
6.7300e+02	1.4094e+00
6.7350e+02	1.4084e+00
6.7400e+02	1.4074e+00
6.7450e+02	1.4016e+00
6.7500e+02	1.3958e+00
6.7550e+02	1.4039e+00
6.7600e+02	1.4120e+00
6.7650e+02	1.4055e+00
6.7700e+02	1.3991e+00
6.7750e+02	1.4028e+00
6.7800e+02	1.4066e+00
6.7850e+02	1.4007e+00
6.7900e+02	1.3947e+00
6.7950e+02	1.3958e+00
6.8000e+02	1.3969e+00
6.8050e+02	1.3942e+00
6.8100e+02	1.3915e+00
6.8150e+02	1.3948e+00
6.8200e+02	1.3981e+00
6.8250e+02	1.3905e+00
6.8300e+02	1.3830e+00
6.8350e+02	1.3784e+00
6.8400e+02	1.3739e+00
6.8450e+02	1.3743e+00
6.8500e+02	1.3748e+00
6.8550e+02	1.3593e+00
6.8600e+02	1.3438e+00
6.8650e+02	1.1560e+00
6.8700e+02	9.6824e-01
6.8750e+02	1.0444e+00
6.8800e+02	1.1206e+00
6.8850e+02	1.1242e+00
6.8900e+02	1.1278e+00
6.8950e+02	1.1549e+00
6.9000e+02	1.1821e+00
6.9050e+02	1.2077e+00
6.9100e+02	1.2333e+00
6.9150e+02	1.2511e+00
6.9200e+02	1.2689e+00
6.9250e+02	1.2649e+00
6.9300e+02	1.2609e+00
6.9350e+02	1.2536e+00
6.9400e+02	1.2464e+00
6.9450e+02	1.2589e+00
6.9500e+02	1.2714e+00
6.9550e+02	1.2699e+00
6.9600e+02	1.2684e+00
6.9650e+02	1.3043e+00
6.9700e+02	1.3403e+00
6.9750e+02	1.3297e+00
6.9800e+02	1.3192e+00
6.9850e+02	1.3055e+00
6.9900e+02	1.2918e+00
6.9950e+02	1.2871e+00
7.0000e+02	1.2823e+00
7.0050e+02	1.2741e+00
7.0100e+02	1.2659e+00
7.0150e+02	1.2667e+00
7.0200e+02	1.2674e+00
7.0250e+02	1.2711e+00
7.0300e+02	1.2747e+00
7.0350e+02	1.2913e+00
7.0400e+02	1.3078e+00
7.0450e+02	1.3146e+00
7.0500e+02	1.3214e+00
7.0550e+02	1.3179e+00
7.0600e+02	1.3144e+00
7.0650e+02	1.3117e+00
7.0700e+02	1.3090e+00
7.0750e+02	1.3069e+00
7.0800e+02	1.3048e+00
7.0850e+02	1.3072e+00
7.0900e+02	1.3095e+00
7.0950e+02	1.3135e+00
7.1000e+02	1.3175e+00
7.1050e+02	1.3165e+00
7.1100e+02	1.3155e+00
7.1150e+02	1.3113e+00
7.1200e+02	1.3071e+00
7.1250e+02	1.2994e+00
7.1300e+02	1.2918e+00
7.1350e+02	1.2974e+00
7.1400e+02	1.3029e+00
7.1450e+02	1.2808e+00
7.1500e+02	1.2587e+00
7.1550e+02	1.2651e+00
7.1600e+02	1.2716e+00
7.1650e+02	1.1894e+00
7.1700e+02	1.1071e+00
