Jmax = 25 itération pour Jacobi pour delta⁴ 258
Jmax = 25 itération pour Jacobi pour delta² 287
Jmax = 40 itération pour Jacobi pour delta⁴ 422
Jmax = 40 itération pour Jacobi pour delta² 455
Jmax = 80 itération pour Jacobi pour delta⁴ 541
Jmax = 80 itération pour Jacobi pour delta² 541
Jmax = 100 itération pour Jacobi pour delta⁴ 541
Jmax = 100 itération pour Jacobi pour delta² 541

